codigo_SGO,Identificacao_OAE,UF,Rodovia_(BR),km,Extensao_(m),Largura_(m),Tipo_Estrutura,Latitude,Longitude,Nota_Atual_SGO_(2021),Visita_SR_(Data_Realizada),Data_Inspecao_Realizada,Visita_na_OAE,Faixa_Extensao_OAE,Corredor,Obs.:,Tipo_Inspecao 
140030,Ponte sobre o Rio Baldum (LE),RN,101,"136,97","25,05","13,8",Viga de concreto armado,-6.17826192,-35.21707262,"4",18/03/2025,09/08/2025,,20<OAE<=60m (A2),1,,InR
140037,"Ponte km 143,44  (LD)",RN,101,"143,44","40","13,6",Viga de concreto armado,-6.23671667,-35.21706667,"4",18/03/2025,09/08/2025,,20<OAE<=60m (A2),1,,InR
140038,"Ponte km 143,44 (LE)",RN,101,"143,44","40","11,5",Viga de concreto armado,-6.23671667,-35.2169,"3",18/03/2025,09/08/2025,,20<OAE<=60m (A2),1,,InR
140052,Ponte sobre o Rio do Espinho (LD),RN,101,"164,45","60","13,8",Viga de concreto armado,-6.4034191,-35.13438956,"4",18/03/2025,09/08/2025,,20<OAE<=60m (A2),1,,InR
140053,Ponte sobre o Rio do Espinho (LE),RN,101,"164,45","50","11,6",Viga de concreto armado,-6.40328333,-35.13425,"3",18/03/2025,10/08/2025,,20<OAE<=60m (A2),1,,InR
140060,Ponte Inservível sobre o Rio Jundiaí,RN,226,"17,34","30,75","10",Viga de concreto armado,-5.865555,-35.35500149,"2",18/03/2025,10/08/2025,,20<OAE<=60m (A2),4,,InR
140196,Viaduto Clementino Camara,RN,101,"107,53","39,4","24,6",Viga de concreto protendido,-5.92217746,-35.26491703,"4",18/03/2025,10/08/2025,,20<OAE<=60m (A2),1,,InR
140202,Viaduto Pium PI-01,RN,101,"109,31","24,8","12,5",Viga de concreto protendido,-5.93837217,-35.26491281,"4",18/03/2025,10/08/2025,,20<OAE<=60m (A2),1,,InR
140203,Viaduto Pium PI-02,RN,101,"109,49","24,9","12,3",Viga de concreto protendido,-5.94005597,-35.26491316,"4",18/03/2025,10/08/2025,,20<OAE<=60m (A2),1,,InR
140208,Ponte sobre o Rio Jundiaí (LD),RN,226,"17,34","30,75","11,5",Viga de concreto protendido,-5.86545,-35.355,"4",18/03/2025,10/08/2025,,20<OAE<=60m (A2),4,,InR
200114,Ponte sobre o Riacho São Vicente,AL,316,"127,29","20","13,3",Viga de concreto armado,-9.39320994,-36.87327964,"4",29/11/2025,11/08/2025,,OAE<=20m (A1),2,,InR
200126,Ponte sobre o Riacho do Sertão,AL,316,"114,66","30","13,2",Laje de concreto armado,-9.40406675,-36.98718372,"4",29/11/2025,11/08/2025,,20<OAE<=60m (A2),2,,InR
130209,Ponte sobre o Rio Araçaji,PB,104,"84,11","23,2","12,8",Viga de concreto armado,-6.94399804,-35.82099842,"3",19/03/2025,11/08/2025,,20<OAE<=60m (A2),4,,InR
130223,Viaduto Cabedelo V (LE),PB,230,"14,82","29","8,8",Laje de concreto armado,-7.09800004,-34.84784064,"3",19/03/2025,11/08/2025,,20<OAE<=60m (A2),15,,InR
130236,"Ponte Inservível km 82,09",PB,104,"82,09","33,5","10",Viga de concreto armado,-6.93765,-35.82901667,"2",19/03/2025,,11/08/2025,20<OAE<=60m (A2),4,,InR
130239,Viaduto Cabedelo V (LD),PB,230,"14,82","29","8,8",Laje de concreto armado,-7.09800618,-34.84792373,"4",19/03/2025,11/08/2025,,20<OAE<=60m (A2),15,,InR
130303,Viaduto Cabedelo III,PB,230,"8,33","42","25,6",Viga de concreto protendido,-7.03980628,-34.84486491,"4",19/03/2025,11/08/2025,,20<OAE<=60m (A2),15,,InR
130306,"Viaduto km 6,00",PB,230,"6","51,12","27,2",Viga de concreto protendido,-7.0204,-34.83603333,"4",19/03/2025,11/08/2025,,20<OAE<=60m (A2),15,,InR
40119,Ponte sobre o Rio Pirapama (LD),PE,101,"101,74","68","11",Viga de concreto protendido,-8.28141667,-35.0571,"4",30/01/2025,11/08/2025,,60>OAE<=120m (A3),1,,InR
40120,Ponte sobre o Rio Pirapama (LE),PE,101,"101,74","68","11",Viga caixão de concreto protendido,-8.2815,-35.05698333,"4",30/01/2025,11/08/2025,,60>OAE<=120m (A3),1,,InR
40622,Ponte sobre a Transposição do Rio São Francisco,PE,116,"20,83","42,5","13",Viga de concreto protendido,-8.02466667,-39.1445,"4",30/01/2025,11/08/2025,,20<OAE<=60m (A2),5,,InR
40125,Viaduto sobre a PE-025 (LE),PE,101,"76","25,6","11,65",Viga de concreto protendido,-8.25167899,-35.02627225,"4",30/01/2025,11/08/2025,,20<OAE<=60m (A2),1,,InR
40131,Viaduto sobre a PE-025 (LD),PE,101,"96,69","25,7","11,65",Viga de concreto protendido,-8.25154219,-35.0263195,"4",30/01/2025,11/08/2025,,20<OAE<=60m (A2),1,,InR
140185,Ponte sobre o Riacho Santa Maria,RN,406,"43,19","30","9,8",Viga de concreto armado,-5.28633333,-36.28406667,"2",18/03/2025,11/08/2025,,20<OAE<=60m (A2),3,,InR
140186,Ponte sobre o Rio Ceará-Mirim,RN,406,"128,92","100","10",Viga de concreto armado,-5.62188034,-35.60546071,"3",18/03/2025,11/08/2025,,60>OAE<=120m (A3),3,,InR
210030,Ponte sobre o Riacho dos Macacos (LD),SE,101,"129,35","35,3","12,85",Viga de concreto protendido,-11.08882055,-37.37094045,"4",28/01/2025,11/08/2025,,20<OAE<=60m (A2),2,,InR
210035,Ponte sobre o Rio Vaza Barris (LE),SE,101,"114,1","240,72","11,3",Viga de concreto armado,-10.99624611,-37.30186092,"3",28/01/2025,11/08/2025,,120<OAE<=500m (A4),2,,InR
210060,Ponte sobre o Riacho dos Macacos (LE),SE,101,"129,35","16,7","12,85",Viga de concreto armado,-11.08885186,-37.37082778,"4",28/01/2025,11/08/2025,,OAE<=20m (A1),2,,InR
200115,Ponte sobre o Riacho São Francisco,AL,316,"127,91","20","13,1",Viga de concreto armado,-9.39258299,-36.86766351,"4",29/11/2025,12/08/2025,,OAE<=20m (A1),2,,InR
200116,Ponte sobre o Rio Traipu,AL,316,"132,46","85","13",Viga caixão de concreto armado,-9.39030129,-36.82631867,"4",29/11/2025,12/08/2025,,60>OAE<=120m (A3),2,,InR
200117,Ponte sobre o Riacho do Boi,AL,316,"135","30","13",Viga de concreto armado,-9.38946975,-36.80317773,"4",29/11/2025,12/08/2025,,20<OAE<=60m (A2),2,,InR
200159,Ponte Inservível sobre o Riacho São Vicente,AL,316,"127,3","8,9","5,8",Viga de concreto armado,-9.39308333,-36.87325,"2",29/11/2025,12/08/2025,,OAE<=20m (A1),2,,InR
200168,Ponte Inservível sobre o Riacho Traipú,AL,316,"132,46","60","5,9",Viga de concreto armado,-9.39055,-36.8263,"2",29/11/2025,12/08/2025,,20<OAE<=60m (A2),2,,InR
130202,Ponte sobre o Riacho Urubu,PB,104,"62,88","22,2","8,3",Viga de concreto armado,-6.82801667,-35.93873333,"3",19/03/2025,12/08/2025,,20<OAE<=60m (A2),4,,InR
130216,Ponte sobre o Rio Santa Cruz,PB,104,"48,35","11,9","8,3",Viga de concreto armado,-6.74573914,-36.03728814,"3",19/03/2025,12/08/2025,,OAE<=20m (A1),4,,InR
130227,Ponte sobre o Riacho São Luiz,PB,104,"53,8","36","13",Viga de concreto armado,-6.77649396,-35.9994785,"2",19/03/2025,12/08/2025,,20<OAE<=60m (A2),4,,InR
130234,Ponte sobre o Rio Bola,PB,104,"58,45","20,3","10",Viga de concreto armado,-6.79635,-35.9592,"2",19/03/2025,12/08/2025,,OAE<=20m (A1),4,,InR
130276,Ponte sobre o Rio Curimataú,PB,104,"64,12","49,5","10",Viga de concreto armado,-6.8372,-35.93265,"2",19/03/2025,12/08/2025,,20<OAE<=60m (A2),4,,InR
40005,Ponte sobre o Afluente do Riacho São Cristovão I,PE,232,"446,68","11","11",Viga de concreto armado,-7.99716453,-38.62067647,"2",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InR
40006,Pontilhão sobre o Afluente do Riacho dos Picos II,PE,232,"440,1","4,7","12,7",Laje de concreto armado,-8.01273069,-38.56536394,"1",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InCR
40083,Ponte sobre o Rio São Cristovão,PE,232,"444,45","98","10",Viga caixão de concreto armado,-8.00627704,-38.60314873,"3",30/01/2025,12/08/2025,,60>OAE<=120m (A3),5,,InR
40087,"Pontilhão km 489,88",PE,232,"489,88","5,85","11,5",Viga de concreto armado,-8.0062,-38.97161667,"3",30/01/2025,12/08/2025,,OAE<=20m (A1),5,Levar em reunião dia 29/06 - inservível,InR
40082,Ponte sobre o Riacho do Exu,PE,232,"424,79","48","10",Viga de concreto armado,-8.00107363,-38.428481,"3",30/01/2025,12/08/2025,,20<OAE<=60m (A2),5,,InR
40105,"Ponte km 438,99",PE,232,"438,99","6","11",Viga de concreto armado,-8.01043333,-38.5507,"4",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InR
40106,"Viaduto km 441,54 sobre Ferrovia",PE,232,"441,54","10,1","13",Laje de concreto armado,-8.01316667,-38.57273333,"4",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InR
40081,Ponte sobre o Riacho Ingazeira,PE,232,"419,18","11","10,2",Viga de concreto armado,-7.99922461,-38.37882929,"3",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InR
40594,"Ponte km 444,67",PE,232,"444,67","13,2","14,9",Laje de concreto armado,-8.00605,-38.59856667,"4",30/01/2025,12/08/2025,,OAE<=20m (A1),5,,InR
140039,"Ponte km 143,78 (LD)",RN,101,"143,78","40","13,8",Viga de concreto armado,-6.23996667,-35.21728333,"4",18/03/2025,12/08/2025,,20<OAE<=60m (A2),1,,InR
140040,"Ponte km 143,78 (LE)",RN,101,"143,78","40","11,5",Viga de concreto armado,-6.23996667,-35.21711667,"4",18/03/2025,12/08/2025,,20<OAE<=60m (A2),1,,InR
140041,Ponte sobre o Rio Jacu (LD),RN,101,"144,11","120","13,8",Viga de concreto armado,-6.24315,-35.21746667,"2",18/03/2025,12/08/2025,,60>OAE<=120m (A3),1,,InR
140042,Ponte sobre o Rio Jacu (LE),RN,101,"144,11","96","11,5",Viga de concreto armado,-6.2432,-35.21733333,"2",18/03/2025,12/08/2025,,60>OAE<=120m (A3),1,,InR
210031,Ponte sobre o Rio João Dias,SE,101,"158,62","11","9,8",Viga de concreto armado,-11.30315,-37.48738333,"4",28/01/2025,12/08/2025,,OAE<=20m (A1),2,,InR
210080,Ponte sobre o Rio Itamirim,SE,101,"189,41","39,8","12,1",Viga de concreto armado,-11.41695148,-37.7032839,"4",28/01/2025,12/08/2025,,20<OAE<=60m (A2),2,,InR
200034,Viaduto sobre a AL-115,AL,316,"154,79","45,7","12,95",Não informado,-9.42722213,-36.63468395,"5",29/11/2025,13/08/2025,,20<OAE<=60m (A2),2,,InR
200119,Ponte sobre Riacho Guedes,AL,316,"148,69","30","13",Viga caixão de concreto armado,-9.41058264,-36.68305577,"4",29/11/2025,13/08/2025,,20<OAE<=60m (A2),2,,InR
200120,Ponte sobre Riacho Salgado,AL,316,"153,8","20","13",Viga caixão de concreto armado,-9.43132799,-36.64262391,"4",29/11/2025,13/08/2025,,OAE<=20m (A1),2,,InR
200162,"Ponte Inservível km 148,71",AL,316,"148,71","12,9","5,7",Viga de concreto armado,-9.41056667,-36.68283333,"2",29/11/2025,13/08/2025,,OAE<=20m (A1),2,Levar em reunião dia 29/06 - inservível,InR
40080,Ponte sobre o Córrego Luanda,PE,232,"412,11","60,4","10",Viga de concreto armado,-7.98266913,-38.31889541,"3",30/01/2025,13/08/2025,,20<OAE<=60m (A2),5,,InR
40104,"Viaduto km 409,61",PE,232,"409,61","18","11,4",Viga de concreto armado,-7.98211667,-38.29615,"4",30/01/2025,13/08/2025,,OAE<=20m (A1),5,,InR
40015,Ponte sobre o Açude Borborema,PE,232,"410,27","34","11,4",Viga de concreto armado,-7.98191346,-38.30341293,"2",30/01/2025,13/08/2025,,20<OAE<=60m (A2),5,,InR
40079,Viaduto Serra Talhada II,PE,232,"408,67","28,5","11",Viga caixão de concreto armado,-7.98198266,-38.2892158,"4",30/01/2025,13/08/2025,,20<OAE<=60m (A2),5,,InR
40294,"Viaduto km 101,89 (LD)",PE,101,"101,89","25,4","11",Viga caixão de concreto protendido,-8.2826,-35.05786667,"4",30/01/2025,13/08/2025,,20<OAE<=60m (A2),1,,InR
40296,Viaduto sobre a antiga BR-101 (LD),PE,101,"103,29","25,4","11",Viga de concreto protendido,-8.2938819,-35.05678525,"4",30/01/2025,13/08/2025,,20<OAE<=60m (A2),1,,InR
40297,"Viaduto km 103,19 (LE)",PE,101,"103,19","25,4","11",Viga de concreto protendido,-8.29396667,-35.05666667,"4",30/01/2025,13/08/2025,,20<OAE<=60m (A2),1,,InR
40078,Ponte sobre o Açude Quitandinha,PE,232,"406,8","13,5","15,45",Viga de concreto armado,-7.98523661,-38.27238958,"5",30/01/2025,13/08/2025,,OAE<=20m (A1),5,,InR
40600,"Ponte km 1,61",PE,232,"1,61","40","11,4",Viga de concreto armado,-7.96821667,-38.28695,"4",30/01/2025,13/08/2025,,20<OAE<=60m (A2),5,,InR
130225,Ponte sobre o Riacho Peleiro,PB,104,"43,2","60","10",Viga de concreto armado,-6.71713333,-36.06283333,"1",19/03/2025,14/08/2025,,20<OAE<=60m (A2),4,,InR
130231,Ponte sobre o Rio Meio,PB,104,"24,4","40,4","10",Viga de concreto armado,-6.60428333,-36.14008333,"3",19/03/2025,14/08/2025,,20<OAE<=60m (A2),4,,InR
40074,Ponte Flores I,PE,232,"376,22","8,8","9,8",Viga de concreto armado,-8.03140553,-38.02138151,"4",30/01/2025,14/08/2025,,OAE<=20m (A1),5,,InR
40076,Ponte sobre o Afluente Riacho do Bom Jesus,PE,232,"381,99","7,25","11,5",Viga de concreto armado,-8.0409171,-38.07040083,"3",30/01/2025,14/08/2025,,OAE<=20m (A1),5,,InR
40073,Ponte sobre o Riacho da Onça,PE,232,"375,63","10,5","10",Viga de concreto armado,-8.02842878,-38.01692007,"3",30/01/2025,14/08/2025,,OAE<=20m (A1),5,,InR
40075,Ponte sobre o Riacho do Bom Jesus,PE,232,"379,26","52,3","10",Viga de concreto armado,-8.0391684,-38.04635397,"3",30/01/2025,14/08/2025,,20<OAE<=60m (A2),5,,InR
40101,Ponte Serra Talhada I,PE,232,"387,68","17,65","9,9",Viga de concreto armado,-8.03235262,-38.12030856,"1",30/01/2025,14/08/2025,,OAE<=20m (A1),5,,InR
40103,Ponte sobre o Riacho da Gama,PE,232,"398,07","35","10",Viga de concreto armado,-8.01282196,-38.21125191,"3",30/01/2025,14/08/2025,,20<OAE<=60m (A2),5,,InR
40102,Ponte sobre o Riacho Saco da Bola,PE,232,"389,02","39","10",Viga de concreto armado,-8.03204242,-38.12973742,"4",30/01/2025,14/08/2025,,20<OAE<=60m (A2),5,,InR
40298,Ponte sobre o Rio Pirapama (LD),PE,101,"104,77","34,75","14,15",Viga de concreto protendido,-8.29968027,-35.06834867,"4",30/01/2025,14/08/2025,,20<OAE<=60m (A2),1,,InR
40295,"Viaduto km 101,89 (LE)",PE,101,"101,89","25,4","11",Viga de concreto protendido,-8.28266667,-35.05773333,"3",30/01/2025,14/08/2025,,20<OAE<=60m (A2),1,,InR
40124,Ponte sobre o Rio Pirapama (LE),PE,101,"104,78","13,7","11,5",Viga de concreto protendido,-8.29985055,-35.06826468,"3",30/01/2025,14/08/2025,,OAE<=20m (A1),1,,InR
140029,Ponte sobre o Rio Baldum (LD),RN,101,"136,99","15","11,5",Viga de concreto armado,-6.17833333,-35.21721667,"4",18/03/2025,14/08/2025,,OAE<=20m (A1),1,,InR
140073,Ponte sobre o Rio Totoró,RN,226,"177,12","34,4","8,5",Viga de concreto armado,-6.26962028,-36.52306516,"3",18/03/2025,14/08/2025,,20<OAE<=60m (A2),6,,InR
140108,Ponte sobre o Riacho Serra do Juazeiro,RN,427,"22,97","14,4","8,5",Viga de concreto armado,-6.39749328,-36.63417421,"2",18/03/2025,14/08/2025,,OAE<=20m (A1),6,,InR
140109,Ponte sobre o Riacho da Serra,RN,427,"25,49","11","8,3",Viga de concreto armado,-6.41681819,-36.64161124,"3",18/03/2025,14/08/2025,,OAE<=20m (A1),6,,InR
210093,Viaduto km 3,SE,101,"3,65","39","12",Não informado,-10.23032806,-36.84094832,"-",28/01/2025,14/08/2025,,20<OAE<=60m (A2),3,,InCR
200167,Ponte sobre o Rio São Francisco (LE),AL,101,"247,89","848","25,7",Viga de concreto protendido,-10.20705,-36.8198,"4",28/01/2025,14/08/2025,,500<OAE<=1000m (A5),3,,InR
200113,Ponte sobre o Rio Dois Riachos,AL,316,"103,36","100","10,8",Viga de concreto armado,-9.38842329,-37.0856694,"4",29/11/2025,15/08/2025,,60>OAE<=120m (A3),2,,InR
130226,Ponte sobre o Riacho Cachorro,PB,412,"51,86","26","13",Viga de concreto armado,-7.36251667,-36.50313333,"3",19/03/2025,15/08/2025,,20<OAE<=60m (A2),1,,InR
130238,Ponte sobre o Afluente do Rio Taperoá I,PB,412,"54,39","22,1","13",Viga de concreto armado,-7.37776372,-36.51997343,"4",19/03/2025,15/08/2025,,20<OAE<=60m (A2),1,,InR
40077,Ponte sobre o Rio Pajeú,PE,232,"403,1","112","10",Viga caixão de concreto protendido,-8.00056667,-38.24435,"3",30/01/2025,15/08/2025,,60>OAE<=120m (A3),5,,InR
200145,Ponte Inservível sobre o Riacho São Francisco,AL,316,"127,92","11","5,7",Viga de concreto armado,-9.39248333,-36.86763333,"2",29/11/2025,17/08/2025,,OAE<=20m (A1),2,,InR
130047,Viaduto Santa Rita IV (LD),PB,101,"77,19","30","13,6",Viga de concreto armado,-7.10118999,-34.96544751,"4",19/03/2025,17/08/2025,,20<OAE<=60m (A2),18,,InR
130048,"Viaduto km 77,19 (LE)",PB,101,"77,19","24","11,5",Viga de concreto armado,-7.10118333,-34.96533333,"4",19/03/2025,17/08/2025,,20<OAE<=60m (A2),18,,InR
130150,Ponte sobre o Rio Caboco (LD),PB,101,"76,39","60","13,7",Viga de concreto protendido,-7.09431781,-34.96770054,"2",19/03/2025,17/08/2025,,20<OAE<=60m (A2),18,,InR
130151,Ponte sobre o Rio Caboco (LE),PB,101,"76,39","50","11,5",Viga de concreto armado,-7.09426667,-34.96758333,"3",19/03/2025,17/08/2025,,20<OAE<=60m (A2),18,,InR
200118,Ponte sobre o Rio Lunga,AL,316,"171,93","17,5","8,3",Viga de concreto armado,-9.53093802,-36.5332444,"4",29/11/2025,18/08/2025,,OAE<=20m (A1),2,,InR
200121,Ponte sobre o Riacho das Panelas,AL,316,"157,65","8,5","8,3",Viga de concreto armado,-9.4309306,-36.61527394,"2",29/11/2025,18/08/2025,,OAE<=20m (A1),2,,InR
200122,Ponte sobre o Rio Coruripe,AL,316,"164,61","17,9","7,8",Laje de concreto armado,-9.47969342,-36.57536489,"4",29/11/2025,18/08/2025,,OAE<=20m (A1),2,,InR
200123,Pontilhão sobre o Rio do Anjo,AL,316,"165,52","4","8,3",Laje de concreto armado,-9.48606667,-36.57011667,"4",29/11/2025,18/08/2025,,OAE<=20m (A1),2,,InR
200125,Ponte sobre Riacho Alegre,AL,316,"174,15","7,4","8,2",Viga caixão de concreto armado,-9.54656044,-36.52036888,"4",29/11/2025,18/08/2025,,OAE<=20m (A1),2,,InR
130189,Viaduto Pastor Pacheco de Brito II (LE),PB,104,"127,65","11,6","11,75",Laje de concreto armado,-7.25628862,-35.87607952,"4",19/03/2025,18/08/2025,,OAE<=20m (A1),5,,InR
130200,Pontilhão sobre o Riacho da Cobra,PB,230,"192,32","6","10",Viga de concreto armado,-7.12841889,-36.1727635,"3",19/03/2025,18/08/2025,,OAE<=20m (A1),19,,InR
130264,Viaduto Campina Grande II (LE),PB,104,"125,45","12,5","11,25",Laje de concreto armado,-7.23913118,-35.86892492,"4",19/03/2025,18/08/2025,,OAE<=20m (A1),5,,InR
130267,"Viaduto km 128,18 sobre Ferrovia",PB,104,"128,18","49,6","13,4",Viga caixão de concreto protendido,-7.2741,-35.88686667,"3",19/03/2025,18/08/2025,,20<OAE<=60m (A2),5,,InR
40292,Viaduto Cabo de Santo Agostinho I (LD),PE,101,"92,25","25","11",Viga de concreto protendido,-8.23066005,-34.99706306,"4",30/01/2025,18/08/2025,,20<OAE<=60m (A2),1,,InR
40293,Viaduto Cabo de Santo Agostinho I (LE),PE,101,"92,25","25","11",Viga caixão de concreto protendido,-8.23074555,-34.99694579,"4",30/01/2025,18/08/2025,,20<OAE<=60m (A2),1,,InR
40631,Viaduto Escada I (LE),PE,101,"126,68","19","11,6","-",-8.3720246,-35.2328485,"-",30/01/2025,18/08/2025,,OAE<=20m (A1),1,,InCR
28,Passarela,PE,232,"-","-","-","-",-7.991536,-38.335945,"-",30/01/2025,18/08/2025,,OAE<=20m (A1),5,Passarela,InCR
200128,Ponte sobre o Rio São Francisco (LD),AL,101,"247,89","832,05","11,5",Laje de concreto armado,-10.20708333,-36.82,"3",28/01/2025,18/08/2025,,500<OAE<=1000m (A5),3,,InR
200065,Ponte sobre o Rio Paraíba,AL,316,"241,83","83","8,05",Viga de concreto armado,-9.50737975,-36.02272463,"3",29/11/2025,19/08/2025,,60>OAE<=120m (A3),2,,InR
200075,Pontilhão sobre o Riacho Corumbá,AL,316,"225,2","3","14,3",Viga de concreto armado,-9.4826,-36.15293333,"4",29/11/2025,19/08/2025,,OAE<=20m (A1),2,,InR
130249,Ponte sobre o Rio Taperoá,PB,412,"56,5","130","13",Viga de concreto armado,-7.39302175,-36.52999372,"1",19/03/2025,19/08/2025,,120<OAE<=500m (A4),1,,InR
130261,Ponte sobre o Afluente do Rio Taperoá II,PB,412,"55,82","30","13",Viga de concreto armado,-7.3870728,-36.52863806,"3",19/03/2025,19/08/2025,,20<OAE<=60m (A2),1,,InR
40004,Ponte sobre o Afluente do Riacho do Navio I,PE,232,"341,86","22","10",Viga de concreto armado,-8.08870492,-37.73025002,"2",30/01/2025,19/08/2025,,OAE<=20m (A1),5,,InR
40057,Ponte sobre o Afluente do Riacho do Navio II,PE,232,"347,55","22","10",Laje de concreto armado,-8.08776836,-37.78065558,"3",30/01/2025,19/08/2025,,OAE<=20m (A1),5,,InR
40071,Ponte sobre o Riacho da Várzea Grande,PE,232,"325,73","98","10",Viga caixão de concreto armado,-8.09177601,-37.58633091,"2",30/01/2025,19/08/2025,,60>OAE<=120m (A3),5,,InR
40072,"Pontilhão km 343,98",PE,232,"343,98","5,5","9,92",Viga de concreto armado,-8.0891,-37.73441667,"4",30/01/2025,19/08/2025,,OAE<=20m (A1),5,,InR
40095,Ponte sobre o Riacho de Fora,PE,232,"318,4","36","9,9",Viga de concreto armado,-8.12485323,-37.5309198,"4",30/01/2025,19/08/2025,,20<OAE<=60m (A2),5,,InR
40069,Ponte sobre o Rio Moxotó,PE,232,"311,18","80,3","10",Viga caixão de concreto armado,-8.14200935,-37.47029436,"4",30/01/2025,19/08/2025,,60>OAE<=120m (A3),5,,InR
40070,Ponte sobre o Riacho Barreiro,PE,232,"314,01","48","10",Viga de concreto armado,-8.13488409,-37.48982347,"2",30/01/2025,19/08/2025,,20<OAE<=60m (A2),5,,InR
40621,Ponte sobre a Transposição do Rio São Francisco,PE,232,"312,31","31,3","13,1",Viga de concreto protendido,-8.13648333,-37.47498333,"4",30/01/2025,19/08/2025,,20<OAE<=60m (A2),5,,InR
210002,Ponte sobre o Rio Paiaiá,SE,101,"196,73","14,85","11,1",Viga de concreto armado,-11.46238628,-37.73740093,"4",28/01/2025,19/08/2025,,OAE<=20m (A1),2,,InR
210079,Ponte sobre o Rio Cachoeira,SE,101,"154,34","6,2","11,5",Viga de concreto armado,-11.28495627,-37.45319471,"4",28/01/2025,19/08/2025,,OAE<=20m (A1),2,,InR
210088,Ponte sobre o Rio Piauí,SE,101,"153,72","171","10,6",Viga de concreto armado,-11.28145841,-37.44961533,"2",28/01/2025,19/08/2025,,120<OAE<=500m (A4),2,,InR
200064,Ponte sobre o Rio Porangaba,AL,316,"216,18","29,5","8,2",Viga de concreto armado,-9.50196667,-36.21495,"3",29/11/2025,20/08/2025,,20<OAE<=60m (A2),2,,InR
200074,"Pontilhão km 215,33",AL,316,"215,33","4,36","13,3",Viga de concreto armado,-9.50846667,-36.21813333,"4",29/11/2025,20/08/2025,,OAE<=20m (A1),2,,InR
200166,Pontilhão sobre o Riacho Tamoata,AL,316,"202,76","8,3","13",Viga de concreto armado,-9.57730433,-36.30400045,"3",29/11/2025,20/08/2025,,OAE<=20m (A1),2,,InR
40017,Viaduto sobre Ferrovia Ribeirão (LD),PE,101,"145,57","39,65","14,3",Viga de concreto protendido,-8.4636105,-35.36772676,"4",30/01/2025,20/08/2025,,20<OAE<=60m (A2),1,,InR
40018,Viaduto Sobre Ferrovia Ribeirão I (LE),PE,101,"145,6","17,5","11,6",Viga de concreto armado,-8.4638745,-35.36770693,"4",30/01/2025,20/08/2025,,OAE<=20m (A1),1,,InR
40065,Ponte sobre o Rio Plutá,PE,232,"276","98,9","10",Viga de concreto armado,-8.3154563,-37.35466418,"2",30/01/2025,20/08/2025,,60>OAE<=120m (A3),5,,InR
40066,Ponte sobre o Riacho Caracará,PE,232,"296,18","10,9","10",Laje de concreto armado,-8.25391368,-37.39734882,"2",30/01/2025,20/08/2025,,OAE<=20m (A1),5,,InR
40084,Ponte sobre o afluente do Rio Moxotó I,PE,232,"304,36","11,5","10",Laje de concreto armado,-8.1930025,-37.43939326,"3",30/01/2025,20/08/2025,,OAE<=20m (A1),5,,InR
40299,Ponte sobre o Rio Ipojuca (LD),PE,101,"124,81","59,8","13,9",Viga de concreto protendido,-8.36343757,-35.21827243,"4",30/01/2025,20/08/2025,,20<OAE<=60m (A2),1,,InR
