NOME;LONGITUDE;LATITUDE;MAIS_SECO
PASSO MAROMBAS;-50,751329;-27,331327;MARÇO-ABRIL-MAIO
PONTE ALTA DO NORTE;-50,467159;-27,162994;MARÇO-ABRIL-MAIO
PONTE DO RIO ANTINHAS;-50,434382;-27,345217;MARÇO-ABRIL-MAIO
BARRAGEM OESTE;-50,034377;-27,097718;ABRIL-MAIO-JUNHO
S+O JOS+ DO CERRITO;-50,583551;-27,661051;MARÇO-ABRIL-MAIO
JOAÃABA;-51,500778;-27,172157;MARÇO-ABRIL-MAIO
PAIM FILHO;-51,768005;-27,70438;MARÇO-ABRIL-MAIO
SANANDUVA;-51,814951;-27,95077;FEVEREIRO-MARÇO-ABRIL
IRANI;-51,912726;-27,0516;JUNHO-JULHO-AGOSTO
CAPINZAL;-51,608836;-27,342713;MARÇO-ABRIL-MAIO
BARRAC+O;-51,457447;-27,67827;MARÇO-ABRIL-MAIO
CLEMENTE ARGOLO;-51,453004;-28,005216;FEVEREIRO-MARÇO-ABRIL
CONCORDIA;-51,993838;-27,314934;JUNHO-JULHO-AGOSTO
EREBANGO;-52,304399;-27,854657;FEVEREIRO-MARÇO-ABRIL
ITATIBA DO SUL;-52,454954;-27,389377;FEVEREIRO-MARÇO-ABRIL
FREDERICO WESTPHALEN;-53,400516;-27,350484;MARÇO-ABRIL-MAIO
LINHA CESCON;-53,028293;-27,812154;FEVEREIRO-MARÇO-ABRIL
PALMITOS;-53,159402;-27,071595;JUNHO-JULHO-AGOSTO
SANTO AUGUSTO;-53,767188;-27,850484;JANEIRO-FEVEREIRO-MARÇO
TR-S PASSOS;-53,933854;-27,450483;JUNHO-JULHO-AGOSTO
IPOR+;-53,53246;-26,997983;JUNHO-JULHO-AGOSTO
LIBERATO SALZANO;-53,071348;-27,59882;JANEIRO-FEVEREIRO-MARÇO
PALMEIRA DAS MISSiES;-53,311352;-27,91382;FEVEREIRO-MARÇO-ABRIL
MIRAGUAI;-53,682464;-27,50215;JUNHO-JULHO-AGOSTO
ALTO URUGUAI;-54,134966;-27,303537;JUNHO-JULHO-AGOSTO
TR-S DE MAIO;-54,233858;-27,783816;JUNHO-JULHO-AGOSTO
TUCUNDUVA;-54,442748;-27,65437;JUNHO-JULHO-AGOSTO
ESQUINA ARAUJO;-54,116914;-27,968539;JUNHO-JULHO-AGOSTO
PORTO LUCENA;-55,023031;-27,854924;JUNHO-JULHO-AGOSTO
VARGEM DO CEDRO;-48,919095;-28,105225;ABRIL-MAIO-JUNHO
IMBITUBA;-48,702705;-28,281615;ABRIL-MAIO-JUNHO
RIO DO POUSO;-49,107153;-28,419948;ABRIL-MAIO-JUNHO
ORLEANS - MONTANTE;-49,295488;-28,359391;ABRIL-MAIO-JUNHO
S+O LUDGERO;-49,179654;-28,326336;ABRIL-MAIO-JUNHO
TAQUARUÃU;-49,601882;-28,958837;ABRIL-MAIO-JUNHO
MELEIRO;-49,63716;-28,832725;ABRIL-MAIO-JUNHO
RIO PEQUENO;-49,195487;-28,209947;ABRIL-MAIO-JUNHO
BOM JARDIM DA SERRA;-49,617157;-28,333835;ABRIL-MAIO-JUNHO
TIMB+ DO SUL;-49,838273;-28,835502;ABRIL-MAIO-JUNHO
JAGUARUNA;-49,033543;-28,607171;ABRIL-MAIO-JUNHO
URUBICI;-49,577989;-27,989111;ABRIL-MAIO-JUNHO
IÃARA;-49,303823;-28,72217;ABRIL-MAIO-JUNHO
DESPRAIADO;-49,804659;-28,368556;ABRIL-MAIO-JUNHO
FOZ DO MANUEL ALVES;-49,590215;-28,854114;ABRIL-MAIO-JUNHO
CAPELA S+O JOS+ DOS AUSENTES;-50,067163;-28,733834;MARÇO-ABRIL-MAIO
COXILHA RICA;-50,44133;-28,15272;MARÇO-ABRIL-MAIO
PASSO SOCORRO;-50,759111;-28,21133;MARÇO-ABRIL-MAIO
PASSO TAINHAS;-50,454389;-28,867167;MARÇO-ABRIL-MAIO
ANTÈNIO PRADO;-51,284118;-28,85383;MARÇO-ABRIL-MAIO
ENCRUZILHADA II;-51,550506;-28,233827;MARÇO-ABRIL-MAIO
FAZENDA ROSEIRA;-51,133838;-28,667163;MARÇO-ABRIL-MAIO
PASSO DAS PEDRAS;-51,850508;-28,250493;FEVEREIRO-MARÇO-ABRIL
PASSO DO PRATA;-51,446064;-28,867996;MARÇO-ABRIL-MAIO
PASSO MIGLIAVACA;-51,866621;-28,620494;MARÇO-ABRIL-MAIO
PRATA;-51,620509;-28,769106;MARÇO-ABRIL-MAIO
SERAFINA CORR-A;-51,933845;-28,700494;MARÇO-ABRIL-MAIO
ESMERALDA;-51,189391;-28,059661;FEVEREIRO-MARÇO-ABRIL
AULER;-52,367182;-28,800493;JANEIRO-FEVEREIRO-MARÇO
CARAZINHO;-52,788849;-28,294378;FEVEREIRO-MARÇO-ABRIL
COLÈNIA XADREZ;-52,745793;-28,188823;FEVEREIRO-MARÇO-ABRIL
COLORADO;-52,983852;-28,533823;FEVEREIRO-MARÇO-ABRIL
DEPOSITO;-52,800519;-28,933825;MARÇO-ABRIL-MAIO
ILËPOLIS;-52,11718;-28,917161;MARÇO-ABRIL-MAIO
MARAU;-52,200512;-28,450492;MARÇO-ABRIL-MAIO
PULADOR;-52,567181;-28,283824;FEVEREIRO-MARÇO-ABRIL
USINA ERNESTINA;-52,550515;-28,550491;FEVEREIRO-MARÇO-ABRIL
TAPEJARA;-51,99662;-28,057158;FEVEREIRO-MARÇO-ABRIL
BELIS-RIO;-53,450522;-28,483821;FEVEREIRO-MARÇO-ABRIL
CONCEIÃ+O;-53,971359;-28,455485;JUNHO-JULHO-AGOSTO
PASSO DA DIVISA;-53,350522;-28,650488;JANEIRO-FEVEREIRO-MARÇO
PASSO FAXINAL;-53,780524;-28,289652;FEVEREIRO-MARÇO-ABRIL
SALDANHA MARINHO;-53,083852;-28,383822;FEVEREIRO-MARÇO-ABRIL
SANTA CLARA DO INGAI;-53,186355;-28,7291;JANEIRO-FEVEREIRO-MARÇO
PASSO DOS ALEM+ES;-53,600525;-28,833821;DEZEMBRO-JANEIRO-FEVEREIRO
CONDOR;-54,332473;-28,38965;FEVEREIRO-MARÇO-ABRIL
CHAPADA;-53,066628;-28,059099;FEVEREIRO-MARÇO-ABRIL
ANDERSON CLAYTON;-53,605246;-28,659098;JANEIRO-FEVEREIRO-MARÇO
BOA VISTA;-53,993024;-28,107429;JUNHO-JULHO-AGOSTO
GIRUA;-54,344138;-28,026872;JUNHO-JULHO-AGOSTO
PASSO MAJOR ZEFERINO;-54,64831;-28,734095;JUNHO-JULHO-AGOSTO
PASSO VIOLA;-54,602752;-28,211038;JANEIRO-FEVEREIRO-MARÇO
COIMBRA;-54,452476;-28,788262;DEZEMBRO-JANEIRO-FEVEREIRO
GARRUCHOS;-55,64387;-28,182978;JUNHO-JULHO-AGOSTO
PASSO DO SARMENTO;-55,320257;-28,212424;JUNHO-JULHO-AGOSTO
PASSO DO NOVO;-55,581928;-28,679091;JUNHO-JULHO-AGOSTO
FAZENDA SANTA CEC-LIA DO BUTUI;-55,680819;-28,99548;JUNHO-JULHO-AGOSTO
PRAIA GRANDE;-49,963831;-29,196336;ABRIL-MAIO-JUNHO
SOMBRIO;-49,639383;-29,117726;ABRIL-MAIO-JUNHO
CAMISAS;-50,167165;-29,100502;MARÇO-ABRIL-MAIO
CAP+O DOS COXOS;-50,583837;-29,400501;MARÇO-ABRIL-MAIO
GLORINHA;-50,788841;-29,883002;MARÇO-ABRIL-MAIO
LAJEADO GRANDE;-50,617169;-29,083833;MARÇO-ABRIL-MAIO
RENANIA;-50,900506;-29,417167;MARÇO-ABRIL-MAIO
RIO DOS CARVALHOS;-50,183834;-29,383836;ABRIL-MAIO-JUNHO
ROLANTE;-50,567172;-29,667169;MARÇO-ABRIL-MAIO
SANTO ANTÈNIO;-50,517172;-29,817169;MARÇO-ABRIL-MAIO
SECA;-50,967172;-29,067165;MARÇO-ABRIL-MAIO
SERRA DO PINTO;-50,183834;-29,367169;ABRIL-MAIO-JUNHO
TERRA DE AREIA;-50,056889;-29,572726;ABRIL-MAIO-JUNHO
ENCANTADO;-51,85468;-29,234662;JANEIRO-FEVEREIRO-MARÇO
JANSEN;-51,367175;-29,133831;MARÇO-ABRIL-MAIO
NOVA PALMIRA;-51,189119;-29,335221;MARÇO-ABRIL-MAIO
PORTO GARIBALDI;-51,37829;-29,817722;JANEIRO-FEVEREIRO-MARÇO
S+O VENDELINO;-51,371621;-29,366887;MARÇO-ABRIL-MAIO
SAPUCAIA DO SUL;-51,495791;-29,82161;MARÇO-ABRIL-MAIO
BOTUCARAI;-52,894413;-29,722715;MARÇO-ABRIL-MAIO
BARRAGEM SALTO GRANDE;-53,200523;-29,067157;MARÇO-ABRIL-MAIO
COLONINHA;-53,000522;-29,183825;JANEIRO-FEVEREIRO-MARÇO
DONA FRANCISCA;-53,35386;-29,627991;DEZEMBRO-JANEIRO-FEVEREIRO
ITAUBA;-53,233858;-29,250491;JANEIRO-FEVEREIRO-MARÇO
USINA IVA-;-53,350524;-29,117156;DEZEMBRO-JANEIRO-FEVEREIRO
TUPANCIRETA;-53,822472;-29,086043;DEZEMBRO-JANEIRO-FEVEREIRO
CACEQUI;-54,824151;-29,878264;JUNHO-JULHO-AGOSTO
ERNESTO ALVES;-54,735259;-29,366318;JUNHO-JULHO-AGOSTO
FURNAS DO SEGREDO;-54,501368;-29,359375;DEZEMBRO-JANEIRO-FEVEREIRO
JAGUARI;-54,689426;-29,490763;JUNHO-JULHO-AGOSTO
QUEVEDOS;-54,068034;-29,852433;JUNHO-JULHO-AGOSTO
SANTIAGO;-54,85637;-29,187151;JUNHO-JULHO-AGOSTO
CACHOEIRA SANTA CEC-LIA;-55,474985;-29,196593;JUNHO-JULHO-AGOSTO
PONTE DO MIRACATU;-55,290819;-29,459372;JUNHO-JULHO-AGOSTO
UNISTALDA;-55,151649;-29,047982;JUNHO-JULHO-AGOSTO
MANOEL VIANA;-55,482488;-29,591038;JUNHO-JULHO-AGOSTO
ITAQUI;-56,558326;-29,118532;JUNHO-JULHO-AGOSTO
PASSO MARIANO PINTO;-56,055268;-29,308813;JUNHO-JULHO-AGOSTO
PLANO ALTO;-56,516385;-29,770479;JUNHO-JULHO-AGOSTO
JO+O ARREGUI;-56,684163;-29,474922;JULHO-AGOSTO-SETEMBRO
PALMARES DO SUL;-50,506896;-30,25356;DEZEMBRO-JANEIRO-FEVEREIRO
CERRO GRANDE;-51,754964;-30,598556;MARÇO-ABRIL-MAIO
GUA-BA COUNTRY CLUB;-51,649405;-30,107166;MARÇO-ABRIL-MAIO
CAMAQU+;-51,795243;-30,871056;MARÇO-ABRIL-MAIO
FAZENDA DA BOA VISTA;-51,660242;-30,772168;MARÇO-ABRIL-MAIO
BARRA DO RIBEIRO;-51,314681;-30,298001;JANEIRO-FEVEREIRO-MARÇO
DOM FELICIANO;-52,067189;-30,700499;MARÇO-ABRIL-MAIO
PASSO DA GUARDA;-52,450527;-30,900498;NOVEMBRO-DEZEMBRO-JANEIRO
PORTO TARUMA;-52,950531;-30,917163;NOVEMBRO-DEZEMBRO-JANEIRO
QUITERIA;-52,073854;-30,419665;JANEIRO-FEVEREIRO-MARÇO
SERRA DOS PEDROSAS;-52,81025;-30,62244;NOVEMBRO-DEZEMBRO-JANEIRO
LAVRAS DO SUL;-53,900538;-30,800492;NOVEMBRO-DEZEMBRO-JANEIRO
PASSO DOS FREIRES;-53,713034;-30,43577;NOVEMBRO-DEZEMBRO-JANEIRO
DOM PEDRITO;-54,676378;-30,978545;JULHO-AGOSTO-SETEMBRO
ROS-RIO DO SUL;-54,918042;-30,247431;JUNHO-JULHO-AGOSTO
GRANJA UMBU;-54,770821;-30,514932;JUNHO-JULHO-AGOSTO
FAZENDA ENCERRA;-55,841663;-30,696039;JUNHO-JULHO-AGOSTO
SAICA;-55,092765;-30,02993;JUNHO-JULHO-AGOSTO
SANTA RITA;-55,127212;-30,533542;JUNHO-JULHO-AGOSTO
FAZENDA JUNCO;-56,821111;-30,018533;JUNHO-JULHO-AGOSTO
HARMONIA;-56,15944;-30,069925;JUNHO-JULHO-AGOSTO
S+O LOURENÃO DO SUL;-51,987192;-31,369946;NOVEMBRO-DEZEMBRO-JANEIRO
BOQUEIR+O;-52,079692;-31,281612;NOVEMBRO-DEZEMBRO-JANEIRO
CANGUÃU;-52,697754;-31,39161;OUTUBRO-NOVEMBRO-DEZEMBRO
VILA FREIRE;-52,7972;-31,654665;NOVEMBRO-DEZEMBRO-JANEIRO
GRANJA S+O PEDRO;-52,180807;-31,669112;NOVEMBRO-DEZEMBRO-JANEIRO
PASSO DO MENDONÃA;-52,050246;-31,000778;NOVEMBRO-DEZEMBRO-JANEIRO
PEDRO OSËRIO;-52,809146;-31,879944;NOVEMBRO-DEZEMBRO-JANEIRO
PONTE CORDEIRO DE FARIAS;-52,462475;-31,573556;NOVEMBRO-DEZEMBRO-JANEIRO
PARA-SO;-53,85054;-31,21716;JUNHO-JULHO-AGOSTO
FERRARIA;-53,052203;-31,736887;NOVEMBRO-DEZEMBRO-JANEIRO
PASSO DA CAPELA;-53,054977;-31,134107;NOVEMBRO-DEZEMBRO-JANEIRO
PEDRAS ALTAS;-53,589429;-31,736607;NOVEMBRO-DEZEMBRO-JANEIRO
PINHEIRO MACHADO;-53,377482;-31,577996;NOVEMBRO-DEZEMBRO-JANEIRO
TORRINHAS;-53,498315;-31,314662;NOVEMBRO-DEZEMBRO-JANEIRO
ESTAÃ+O EXPERIMENTAL DE PIRATINI;-53,106646;-31,430497;NOVEMBRO-DEZEMBRO-JANEIRO
TORQUATO SEVERO;-54,184986;-31,029103;NOVEMBRO-DEZEMBRO-JANEIRO
TR-S VENDAS;-55,038327;-31,275488;JUNHO-JULHO-AGOSTO
GRANJA CORONEL PEDRO OSËRIO;-52,653312;-32,006056;NOVEMBRO-DEZEMBRO-JANEIRO
GRANJA CERRITO;-52,540813;-32,349946;NOVEMBRO-DEZEMBRO-JANEIRO
GRANJA SANTA MARIA;-52,556369;-32,404946;NOVEMBRO-DEZEMBRO-JANEIRO
ARROIO GRANDE;-53,088317;-32,236888;NOVEMBRO-DEZEMBRO-JANEIRO
GRANJA OSËRIO;-53,119433;-32,953001;NOVEMBRO-DEZEMBRO-JANEIRO
HERVAL;-53,399152;-32,028275;NOVEMBRO-DEZEMBRO-JANEIRO
Araripina;-40,4167;-7,4583;JULHO-AGOSTO-SETEMBRO
Serra Talhada (Ipa);-38,2889;-7,9306;AGOSTO-SETEMBRO-OUTUBRO
SÒo Bento Do Una (Ipa);-36,459444;-8,527222;OUTUBRO-NOVEMBRO-DEZEMBRO
Caruaru (Ipa);-35,9158;-8,2383;OUTUBRO-NOVEMBRO-DEZEMBRO
Vit¾ria De Santo AntÒo (Ipa);-35,302778;-8,128333;SETEMBRO-OUTUBRO-NOVEMBRO
ItambÚ (Ipa);-35,1786;-7,4069;OUTUBRO-NOVEMBRO-DEZEMBRO
Goiana (Itapirema - Ipa);-34,9489;-7,6442;OUTUBRO-NOVEMBRO-DEZEMBRO
PetrolÔndia;-38,2164;-8,9742;AGOSTO-SETEMBRO-OUTUBRO
PoþÒo;-36,7053;-8,1836;SETEMBRO-OUTUBRO-NOVEMBRO
Moreilandia;-39,5528;-7,6319;AGOSTO-SETEMBRO-OUTUBRO
Rio Formoso (Usina Cucau);-35,2686;-8,6411;OUTUBRO-NOVEMBRO-DEZEMBRO
Barreiros;-35,1953;-8,8156;OUTUBRO-NOVEMBRO-DEZEMBRO
Brejo Da Madre De Deus (Fazenda Nova);-36,1942;-8,1819;SETEMBRO-OUTUBRO-NOVEMBRO
BuÝque;-37,1547;-8,6147;SETEMBRO-OUTUBRO-NOVEMBRO
Santa Cruz Da Venerada;-40,3317;-8,2394;JULHO-AGOSTO-SETEMBRO
Serrita (Santa Rosa);-39,1486;-7,8197;JULHO-AGOSTO-SETEMBRO
Pedra (SÒo Pedro Do Cordeiro);-36,9428;-8,8625;AGOSTO-SETEMBRO-OUTUBRO
Santa Filomena (Campo Santo);-40,5711;-8,3419;JULHO-AGOSTO-SETEMBRO
Igarassu (Bar.Catucß);-35,0336;-7,8364;OUTUBRO-NOVEMBRO-DEZEMBRO
Cana Brava;-35,566667;-5,316667;OUTUBRO-NOVEMBRO-DEZEMBRO
Macaiba;-35,35;-5,85;OUTUBRO-NOVEMBRO-DEZEMBRO
Natal-Ufrn;-35,216667;-5,8;OUTUBRO-NOVEMBRO-DEZEMBRO
SÒo Pedro;-35,616667;-5,866667;OUTUBRO-NOVEMBRO-DEZEMBRO
Jacuma;-35,227778;-5,588889;OUTUBRO-NOVEMBRO-DEZEMBRO
Bom Jesus (Dnos);-35,616667;-5,983333;OUTUBRO-NOVEMBRO-DEZEMBRO
Barcelona;-35,933333;-5,95;OUTUBRO-NOVEMBRO-DEZEMBRO
Pureza;-35,533333;-5,533333;OUTUBRO-NOVEMBRO-DEZEMBRO
Fazenda Potenji;-35,523333;-5,845833;OUTUBRO-NOVEMBRO-DEZEMBRO
SÒo Bento Do Norte;-36,033333;-5,066667;SETEMBRO-OUTUBRO-NOVEMBRO
Monsenhor Honorio;-36,533333;-5,35;AGOSTO-SETEMBRO-OUTUBRO
Pedra Preta;-36,116667;-5,583333;SETEMBRO-OUTUBRO-NOVEMBRO
Guamare;-36,316667;-5,116667;SETEMBRO-OUTUBRO-NOVEMBRO
C¾rregos;-36,283333;-5,283333;SETEMBRO-OUTUBRO-NOVEMBRO
Acude Pataxo;-36,833333;-5,616667;AGOSTO-SETEMBRO-OUTUBRO
Barao De Serra Branca;-36,85;-5,983333;SETEMBRO-OUTUBRO-NOVEMBRO
Caiþara Do Rio Do Vento;-36,016667;-5,766667;SETEMBRO-OUTUBRO-NOVEMBRO
Carnaubais;-36,8333;-5,3333;SETEMBRO-OUTUBRO-NOVEMBRO
Jandaira;-36,066667;-5,416667;SETEMBRO-OUTUBRO-NOVEMBRO
Mendubim De Baixo;-36,916111;-5,631944;SETEMBRO-OUTUBRO-NOVEMBRO
Pendencias;-36,723333;-5,257222;SETEMBRO-OUTUBRO-NOVEMBRO
Volta;-37,1833;-5,5;SETEMBRO-OUTUBRO-NOVEMBRO
Olho D'-gua Dos Borges;-37,7;-5,966667;SETEMBRO-OUTUBRO-NOVEMBRO
Baraunas;-37,6333;-5,0833;SETEMBRO-OUTUBRO-NOVEMBRO
Pedras De Abelhas (Dnocs);-37,684167;-5,593333;SETEMBRO-OUTUBRO-NOVEMBRO
Riacho Da Cruz;-37,966667;-5,933333;AGOSTO-SETEMBRO-OUTUBRO
Riacho Dos Matheus;-37,583333;-5,316667;SETEMBRO-OUTUBRO-NOVEMBRO
Sitio Do Gois;-37,8;-5,283333;SETEMBRO-OUTUBRO-NOVEMBRO
Fazenda Novo Horizonte;-37,666667;-5,216667;SETEMBRO-OUTUBRO-NOVEMBRO
Upanema (Dnocs);-37,255278;-5,643611;SETEMBRO-OUTUBRO-NOVEMBRO
Umarizal;-37,816667;-5,983333;SETEMBRO-OUTUBRO-NOVEMBRO
Aþude Morcego;-37,35;-5,866667;SETEMBRO-OUTUBRO-NOVEMBRO
Augusto Severo;-37,314722;-5,867222;SETEMBRO-OUTUBRO-NOVEMBRO
Fazenda Angicos;-37,288889;-5,288889;SETEMBRO-OUTUBRO-NOVEMBRO
Governador Dix-Sept Rosado;-37,515;-5,45;SETEMBRO-OUTUBRO-NOVEMBRO
Mossoro;-37,362222;-5,219444;SETEMBRO-OUTUBRO-NOVEMBRO
Pedro Velho;-35,233333;-6,45;SETEMBRO-OUTUBRO-NOVEMBRO
Acude Trairi;-35,8;-6,233333;OUTUBRO-NOVEMBRO-DEZEMBRO
Engenho Olho D'Agua;-35,248611;-6,085278;OUTUBRO-NOVEMBRO-DEZEMBRO
SÝtio Exu (Lagoa Salgada);-35,483333;-6,116667;SETEMBRO-OUTUBRO-NOVEMBRO
Boa Saude;-35,583333;-6,15;OUTUBRO-NOVEMBRO-DEZEMBRO
Japi;-35,866667;-6,466667;SETEMBRO-OUTUBRO-NOVEMBRO
SÒo JosÚ Do Campestre;-35,7;-6,3;SETEMBRO-OUTUBRO-NOVEMBRO
Nisia Floresta;-35,2;-6,083333;SETEMBRO-OUTUBRO-NOVEMBRO
SÒo JosÚ Da Passagem;-36,616667;-6,016667;SETEMBRO-OUTUBRO-NOVEMBRO
Lagoa Nova;-36,4667;-6,1;SETEMBRO-OUTUBRO-NOVEMBRO
Acude Tororo;-36,533333;-6,2;AGOSTO-SETEMBRO-OUTUBRO
Coronel Ezequiel;-36,216667;-6,383333;SETEMBRO-OUTUBRO-NOVEMBRO
Acude Corredor;-37,9667;-6,1833;AGOSTO-SETEMBRO-OUTUBRO
Acude Oiticica;-37,1333;-6,15;SETEMBRO-OUTUBRO-NOVEMBRO
Acude Lagoinha (Sudene);-37,3025;-6,462222;AGOSTO-SETEMBRO-OUTUBRO
Palma;-37,0167;-6,6667;SETEMBRO-OUTUBRO-NOVEMBRO
SÒo Fernando;-37,183333;-6,383333;AGOSTO-SETEMBRO-OUTUBRO
Sitio Milagres;-37,783333;-6,15;AGOSTO-SETEMBRO-OUTUBRO
Sitio Jardim;-37,35;-6,3833;AGOSTO-SETEMBRO-OUTUBRO
Sao Mamede;-37,1036;-6,9306;AGOSTO-SETEMBRO-OUTUBRO
Caico;-37,090556;-6,451111;SETEMBRO-OUTUBRO-NOVEMBRO
Sitio Angicos -Acude Arapua;-38,283333;-6,35;AGOSTO-SETEMBRO-OUTUBRO
Sitio Gangorra;-38,2667;-6,2167;AGOSTO-SETEMBRO-OUTUBRO
Acude Bonito (Sudene);-38,425556;-6,212778;SETEMBRO-OUTUBRO-NOVEMBRO
Tenente Ananias;-38,183333;-6,466667;AGOSTO-SETEMBRO-OUTUBRO
Igarassu;-34,9;-7,833333;OUTUBRO-NOVEMBRO-DEZEMBRO
Umbuzeiro;-35,666667;-7,7;OUTUBRO-NOVEMBRO-DEZEMBRO
Mulungu (Camarazal);-35,468056;-7,029444;OUTUBRO-NOVEMBRO-DEZEMBRO
Mata Virgem;-35,816667;-7,733333;OUTUBRO-NOVEMBRO-DEZEMBRO
Fazenda Lagoa Dos Marcos;-35,816667;-7,533333;OUTUBRO-NOVEMBRO-DEZEMBRO
Bodocongo;-35,983333;-7,533333;OUTUBRO-NOVEMBRO-DEZEMBRO
Aroeiras;-35,683333;-7,516667;OUTUBRO-NOVEMBRO-DEZEMBRO
NazarÚ Da Mata;-35,2333;-7,7333;OUTUBRO-NOVEMBRO-DEZEMBRO
Paudalho;-35,173333;-7,894167;OUTUBRO-NOVEMBRO-DEZEMBRO
Salgadinho;-35,634167;-7,942778;OUTUBRO-NOVEMBRO-DEZEMBRO
Limoeiro;-35,451944;-7,878889;OUTUBRO-NOVEMBRO-DEZEMBRO
Bodocongo;-35,999722;-7,528333;OUTUBRO-NOVEMBRO-DEZEMBRO
Bom Jardim;-35,6;-7,7833;OUTUBRO-NOVEMBRO-DEZEMBRO
Buenos Aires;-35,3667;-7,75;OUTUBRO-NOVEMBRO-DEZEMBRO
Frei Miguelinho;-35,95;-7,95;OUTUBRO-NOVEMBRO-DEZEMBRO
Carpina;-35,1825;-7,842778;OUTUBRO-NOVEMBRO-DEZEMBRO
Surubim;-35,764444;-7,854722;OUTUBRO-NOVEMBRO-DEZEMBRO
Vertentes;-35,988611;-7,91;SETEMBRO-OUTUBRO-NOVEMBRO
Taperoa Ii;-36,828889;-7,2175;SETEMBRO-OUTUBRO-NOVEMBRO
Riacho Santo Ant¶nio;-36,15;-7,7;SETEMBRO-OUTUBRO-NOVEMBRO
Coxixola;-36,616667;-7,616667;SETEMBRO-OUTUBRO-NOVEMBRO
Cabaceiras;-36,283333;-7,6;OUTUBRO-NOVEMBRO-DEZEMBRO
Barra De SÒo Miguel;-36,333333;-7,75;SETEMBRO-OUTUBRO-NOVEMBRO
Santa Cruz Do Capibaribe;-36,2;-7,95;SETEMBRO-OUTUBRO-NOVEMBRO
Jata·ba;-36,5006;-7,9864;SETEMBRO-OUTUBRO-NOVEMBRO
Santa Cruz Do Capibaribe;-36,202222;-7,961944;SETEMBRO-OUTUBRO-NOVEMBRO
Taquaritinga Do Norte;-36,046944;-7,903889;OUTUBRO-NOVEMBRO-DEZEMBRO
Prata;-37,1;-7,683333;AGOSTO-SETEMBRO-OUTUBRO
Pianco;-37,925833;-7,214167;AGOSTO-SETEMBRO-OUTUBRO
Agua Branca;-37,6367;-7,5119;SETEMBRO-OUTUBRO-NOVEMBRO
Afogados Da Ingazeira;-37,648333;-7,738889;AGOSTO-SETEMBRO-OUTUBRO
Flores;-37,9725;-7,867778;AGOSTO-SETEMBRO-OUTUBRO
SÒo Jose Do Egito;-37,2833;-7,4667;AGOSTO-SETEMBRO-OUTUBRO
Serra Talhada;-38,3;-7,9833;AGOSTO-SETEMBRO-OUTUBRO
Verdejante;-38,9667;-7,9333;JULHO-AGOSTO-SETEMBRO
Bodoco;-39,9833;-7,7667;AGOSTO-SETEMBRO-OUTUBRO
Exu;-39,7333;-7,5;JULHO-AGOSTO-SETEMBRO
Serrita;-39,3;-7,95;AGOSTO-SETEMBRO-OUTUBRO
Recife (Curado);-34,9167;-8,05;OUTUBRO-NOVEMBRO-DEZEMBRO
SÒo Lourenþo Da Mata;-35,031944;-7,998611;OUTUBRO-NOVEMBRO-DEZEMBRO
Sirinhaem;-35,1167;-8,5833;OUTUBRO-NOVEMBRO-DEZEMBRO
Caruaru;-36,002778;-8,299167;SETEMBRO-OUTUBRO-NOVEMBRO
Cortes;-35,5;-8,4667;OUTUBRO-NOVEMBRO-DEZEMBRO
Gl¾ria Do Goita;-35,3;-8,0167;OUTUBRO-NOVEMBRO-DEZEMBRO
Pombos;-36,4;-8,15;SETEMBRO-OUTUBRO-NOVEMBRO
Cumaru;-35,696111;-8,011944;OUTUBRO-NOVEMBRO-DEZEMBRO
Pombos;-35,399722;-8,140833;SETEMBRO-OUTUBRO-NOVEMBRO
Pirapama;-35,063333;-8,279167;OUTUBRO-NOVEMBRO-DEZEMBRO
JacuÝpe;-35,4475;-8,841944;OUTUBRO-NOVEMBRO-DEZEMBRO
Engenho Mato Grosso;-35,305556;-8,6375;OUTUBRO-NOVEMBRO-DEZEMBRO
Palmares;-35,577222;-8,679444;OUTUBRO-NOVEMBRO-DEZEMBRO
SÒo JoÒo Do Tigre;-36,866667;-8,666667;SETEMBRO-OUTUBRO-NOVEMBRO
Santa Maria Da ParaÝba;-36,683333;-8,033333;SETEMBRO-OUTUBRO-NOVEMBRO
Belo Jardim;-36,45;-8,3333;SETEMBRO-OUTUBRO-NOVEMBRO
Cachoeirinha;-36,2333;-8,4833;OUTUBRO-NOVEMBRO-DEZEMBRO
Jucati (Pindorama);-36,45;-8,7;OUTUBRO-NOVEMBRO-DEZEMBRO
Sanharo;-36,560278;-8,365556;SETEMBRO-OUTUBRO-NOVEMBRO
Alagoinha;-36,7739;-8,4661;SETEMBRO-OUTUBRO-NOVEMBRO
Angelim;-36,3;-8,8833;SETEMBRO-OUTUBRO-NOVEMBRO
Garanhuns;-36,5;-8,8833;OUTUBRO-NOVEMBRO-DEZEMBRO
Ibirajuba;-36,183333;-8,583333;OUTUBRO-NOVEMBRO-DEZEMBRO
Jurema;-36,15;-8,7;OUTUBRO-NOVEMBRO-DEZEMBRO
Pedra;-36,9464;-8,4989;SETEMBRO-OUTUBRO-NOVEMBRO
Pesqueira;-36,7;-8,366667;SETEMBRO-OUTUBRO-NOVEMBRO
Sanharo;-36,566667;-8,366667;SETEMBRO-OUTUBRO-NOVEMBRO
SÒo Caetano;-36,1667;-8,3333;SETEMBRO-OUTUBRO-NOVEMBRO
